MV540.readRequest,MV540.readDataAvail,MV540.readData,MV540.readError,MV540.readErrorMsg,MV540.readReset,MV540.enableLogic,MV540.readStartTime,RFID.RF615R_1.readRequest,RFID.RF615R_1.readDataAvail,RFID.RF615R_1.readDataLen,RFID.RF615R_1.readData,RFID.RF615R_1.readError,RFID.RF615R_1.readErrorMsg,RFID.RF615R_1.readReset,RFID.RF615R_1.writeRequest,RFID.RF615R_1.writeData,RFID.RF615R_1.writeDone,RFID.RF615R_1.writeError,RFID.RF615R_1.writeErrorMsg,RFID.RF615R_1.writeReset,RFID.RF615R_1.enableLogic,RFID.RF615R_2.readRequest,RFID.RF615R_2.readDataAvail,RFID.RF615R_2.readDataLen,RFID.RF615R_2.readData,RFID.RF615R_2.readError,RFID.RF615R_2.readErrorMsg,RFID.RF615R_2.readReset,RFID.RF615R_2.writeRequest,RFID.RF615R_2.writeData,RFID.RF615R_2.writeDone,RFID.RF615R_2.writeError,RFID.RF615R_2.writeErrorMsg,RFID.RF615R_2.writeReset,RFID.RF615R_2.enableLogic,RFID.readStartTime,ROBOTS.SCOUT_1.name,ROBOTS.SCOUT_1.command,ROBOTS.SCOUT_1.execute,ROBOTS.SCOUT_1.reset,ROBOTS.SCOUT_1.done,ROBOTS.SCOUT_1.error,ROBOTS.SCOUT_1.errorMsg,ROBOTS.SCOUT_1.statusMsg,ROBOTS.SCOUT_1.enableLogic,ROBOTS.SCOUT_2.name,ROBOTS.SCOUT_2.command,ROBOTS.SCOUT_2.execute,ROBOTS.SCOUT_2.reset,ROBOTS.SCOUT_2.done,ROBOTS.SCOUT_2.error,ROBOTS.SCOUT_2.errorMsg,ROBOTS.SCOUT_2.statusMsg,ROBOTS.SCOUT_2.enableLogic,ROBOTS.ROSIE.name,ROBOTS.ROSIE.command,ROBOTS.ROSIE.execute,ROBOTS.ROSIE.reset,ROBOTS.ROSIE.done,ROBOTS.ROSIE.error,ROBOTS.ROSIE.errorMsg,ROBOTS.ROSIE.statusMsg,ROBOTS.ROSIE.enableLogic,ROBOTS.readStartTime,COGNEX.triggerEnable,COGNEX.trigger,COGNEX.triggerAck,COGNEX.acquisitionID,COGNEX.reset,COGNEX.inspectionComplete,COGNEX.inspectionID,COGNEX.inspectionResults,COGNEX.inspectionResultsAccepted,COGNEX.inspectionResultsCode,COGNEX.enableLogic,COGNEX.readStartTime,readStartTime,Proximity_sensors_shipping_area_occupancy_percentage
False,False,,False,,False,True,1754327992642,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327992642,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327992642,False,False,False,0,False,False,0,0,False,0,True,1754327992642,1754327992642,34
False,False,,False,,False,True,1754327993856,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327993856,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327993856,False,False,False,0,False,False,0,0,False,0,True,1754327993856,1754327993856,74
False,False,,False,,False,True,1754327995086,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327995086,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327995086,False,False,False,0,False,False,0,0,False,0,True,1754327995086,1754327995086,0
False,False,,False,,False,True,1754327996303,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327996303,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327996303,False,False,False,0,False,False,0,0,False,0,True,1754327996303,1754327996303,17
False,False,,False,,False,True,1754327997518,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327997518,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327997518,False,False,False,0,False,False,0,0,False,0,True,1754327997518,1754327997518,84
False,False,,False,,False,True,1754327998734,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327998734,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327998734,False,False,False,0,False,False,0,0,False,0,True,1754327998734,1754327998734,89
False,False,,False,,False,True,1754327999962,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754327999962,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754327999962,False,False,False,0,False,False,0,0,False,0,True,1754327999962,1754327999962,14
False,False,,False,,False,True,1754328001175,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328001175,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328001175,False,False,False,0,False,False,0,0,False,0,True,1754328001175,1754328001175,64
False,False,,False,,False,True,1754328002391,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328002391,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328002391,False,False,False,0,False,False,0,0,False,0,True,1754328002391,1754328002391,13
False,False,,False,,False,True,1754328003606,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328003606,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328003606,False,False,False,0,False,False,0,0,False,0,True,1754328003606,1754328003606,93
False,False,,False,,False,True,1754328004832,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328004832,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328004832,False,False,False,0,False,False,0,0,False,0,True,1754328004832,1754328004832,59
False,False,,False,,False,True,1754328006045,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328006045,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328006045,False,False,False,0,False,False,0,0,False,0,True,1754328006045,1754328006045,0
False,False,,False,,False,True,1754328007263,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328007263,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328007263,False,False,False,0,False,False,0,0,False,0,True,1754328007263,1754328007263,15
False,False,,False,,False,True,1754328008463,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328008463,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328008463,False,False,False,0,False,False,0,0,False,0,True,1754328008463,1754328008463,22
False,False,,False,,False,True,1754328009680,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328009680,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328009680,False,False,False,0,False,False,0,0,False,0,True,1754328009680,1754328009680,0
False,False,,False,,False,True,1754328010909,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328010909,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328010909,False,False,False,0,False,False,0,0,False,0,True,1754328010909,1754328010909,94
False,False,,False,,False,True,1754328012123,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328012123,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328012123,False,False,False,0,False,False,0,0,False,0,True,1754328012123,1754328012123,33
False,False,,False,,False,True,1754328013341,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328013341,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328013341,False,False,False,0,False,False,0,0,False,0,True,1754328013341,1754328013341,46
False,False,,False,,False,True,1754328014558,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328014558,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328014558,False,False,False,0,False,False,0,0,False,0,True,1754328014558,1754328014558,73
False,False,,False,,False,True,1754328015775,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328015775,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328015775,False,False,False,0,False,False,0,0,False,0,True,1754328015775,1754328015775,58
False,False,,False,,False,True,1754328017004,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328017004,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328017004,False,False,False,0,False,False,0,0,False,0,True,1754328017004,1754328017004,65
False,False,,False,,False,True,1754328018217,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328018217,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328018217,False,False,False,0,False,False,0,0,False,0,True,1754328018217,1754328018217,4
False,False,,False,,False,True,1754328019433,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328019433,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328019433,False,False,False,0,False,False,0,0,False,0,True,1754328019433,1754328019433,56
False,False,,False,,False,True,1754328020649,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328020649,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328020649,False,False,False,0,False,False,0,0,False,0,True,1754328020649,1754328020649,4
False,False,,False,,False,True,1754328021866,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328021866,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328021866,False,False,False,0,False,False,0,0,False,0,True,1754328021866,1754328021866,55
False,False,,False,,False,True,1754328023079,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328023079,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328023079,False,False,False,0,False,False,0,0,False,0,True,1754328023079,1754328023079,5
False,False,,False,,False,True,1754328024293,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328024293,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328024293,False,False,False,0,False,False,0,0,False,0,True,1754328024293,1754328024293,71
False,False,,False,,False,True,1754328025510,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328025510,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328025510,False,False,False,0,False,False,0,0,False,0,True,1754328025510,1754328025510,5
False,False,,False,,False,True,1754328026725,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328026725,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328026725,False,False,False,0,False,False,0,0,False,0,True,1754328026725,1754328026725,100
False,False,,False,,False,True,1754328027938,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328027938,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328027938,False,False,False,0,False,False,0,0,False,0,True,1754328027938,1754328027938,72
False,False,,False,,False,True,1754328029150,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328029150,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328029150,False,False,False,0,False,False,0,0,False,0,True,1754328029150,1754328029150,85
False,False,,False,,False,True,1754328030383,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328030383,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328030383,False,False,False,0,False,False,0,0,False,0,True,1754328030383,1754328030383,46
False,False,,False,,False,True,1754328031583,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328031583,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328031583,False,False,False,0,False,False,0,0,False,0,True,1754328031583,1754328031583,48
False,False,,False,,False,True,1754328032800,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328032800,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328032800,False,False,False,0,False,False,0,0,False,0,True,1754328032800,1754328032800,29
False,False,,False,,False,True,1754328034012,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328034012,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328034012,False,False,False,0,False,False,0,0,False,0,True,1754328034012,1754328034012,95
False,False,,False,,False,True,1754328035225,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328035225,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328035225,False,False,False,0,False,False,0,0,False,0,True,1754328035225,1754328035225,8
False,False,,False,,False,True,1754328036455,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328036455,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328036455,False,False,False,0,False,False,0,0,False,0,True,1754328036455,1754328036455,21
False,False,,False,,False,True,1754328037672,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328037672,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328037672,False,False,False,0,False,False,0,0,False,0,True,1754328037672,1754328037672,50
False,False,,False,,False,True,1754328038888,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328038888,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328038888,False,False,False,0,False,False,0,0,False,0,True,1754328038888,1754328038888,74
False,False,,False,,False,True,1754328040102,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328040102,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328040102,False,False,False,0,False,False,0,0,False,0,True,1754328040102,1754328040102,57
False,False,,False,,False,True,1754328041315,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328041315,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328041315,False,False,False,0,False,False,0,0,False,0,True,1754328041315,1754328041315,8
False,False,,False,,False,True,1754328042543,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328042543,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328042543,False,False,False,0,False,False,0,0,False,0,True,1754328042543,1754328042543,54
False,False,,False,,False,True,1754328043758,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328043758,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328043758,False,False,False,0,False,False,0,0,False,0,True,1754328043758,1754328043758,39
False,False,,False,,False,True,1754328044972,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328044972,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328044972,False,False,False,0,False,False,0,0,False,0,True,1754328044972,1754328044972,76
False,False,,False,,False,True,1754328046186,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328046186,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328046186,False,False,False,0,False,False,0,0,False,0,True,1754328046186,1754328046186,49
False,False,,False,,False,True,1754328047400,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328047400,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328047400,False,False,False,0,False,False,0,0,False,0,True,1754328047400,1754328047400,86
False,False,,False,,False,True,1754328048632,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328048632,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328048632,False,False,False,0,False,False,0,0,False,0,True,1754328048632,1754328048632,29
False,False,,False,,False,True,1754328049865,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328049865,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328049865,False,False,False,0,False,False,0,0,False,0,True,1754328049865,1754328049865,36
False,False,,False,,False,True,1754328051067,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328051067,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328051067,False,False,False,0,False,False,0,0,False,0,True,1754328051067,1754328051067,52
False,False,,False,,False,True,1754328052280,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328052280,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328052280,False,False,False,0,False,False,0,0,False,0,True,1754328052280,1754328052280,3
False,False,,False,,False,True,1754328053494,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328053494,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328053494,False,False,False,0,False,False,0,0,False,0,True,1754328053494,1754328053494,6
False,False,,False,,False,True,1754328054694,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328054694,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328054694,False,False,False,0,False,False,0,0,False,0,True,1754328054694,1754328054694,35
False,False,,False,,False,True,1754328055925,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328055925,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328055925,False,False,False,0,False,False,0,0,False,0,True,1754328055925,1754328055925,11
False,False,,False,,False,True,1754328057138,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328057138,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328057138,False,False,False,0,False,False,0,0,False,0,True,1754328057138,1754328057138,23
False,False,,False,,False,True,1754328058366,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328058366,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328058366,False,False,False,0,False,False,0,0,False,0,True,1754328058366,1754328058366,93
False,False,,False,,False,True,1754328059567,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328059567,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328059567,False,False,False,0,False,False,0,0,False,0,True,1754328059567,1754328059567,21
False,False,,False,,False,True,1754328060795,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328060795,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328060795,False,False,False,0,False,False,0,0,False,0,True,1754328060795,1754328060795,91
False,False,,False,,False,True,1754328062009,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328062009,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328062009,False,False,False,0,False,False,0,0,False,0,True,1754328062009,1754328062009,57
False,False,,False,,False,True,1754328063223,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328063223,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328063223,False,False,False,0,False,False,0,0,False,0,True,1754328063223,1754328063223,39
False,False,,False,,False,True,1754328064434,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328064434,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328064434,False,False,False,0,False,False,0,0,False,0,True,1754328064434,1754328064434,18
False,False,,False,,False,True,1754328065649,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328065649,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328065649,False,False,False,0,False,False,0,0,False,0,True,1754328065649,1754328065649,17
False,False,,False,,False,True,1754328066865,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328066865,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328066865,False,False,False,0,False,False,0,0,False,0,True,1754328066865,1754328066865,100
False,False,,False,,False,True,1754328068080,False,False,255,,False,,False,False,,False,False,,False,False,False,False,255,,False,,False,False,,False,False,,False,True,1754328068080,SCOUT_1,GOTO STATION_A,False,False,False,False,,,False,SCOUT_2,GOTO STATION_B,False,False,False,False,,,False,ROSIE,GOTO STATION_A,False,False,False,False,,,False,1754328068080,False,False,False,0,False,False,0,0,False,0,True,1754328068080,1754328068080,23
